Seguridad,Tiempo de cifrado,Consumo de recursos,Topsis Score,Rank
0.40451991747794525,0.007899566997102255,0.2295752837200436,0.4595237285047408,5
0.8090398349558905,0.001999890379013229,0.5280231525561002,0.5273226063008678,4
1.618079669911781,0.005899676618089026,0.573938209300109,0.7321257982453993,2
1.2135597524338357,0.002899841049569182,0.358137442603268,0.7067319483273179,3
1.2135597524338357,0.9999451895066146,0.4591505674400872,0.4107342343328189,6
1.618079669911781,0.0,0.0,1.0,1
